stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
10223,10223,Westbound Westminster at Home,49.88160510433445,-97.16828428107982,http://www.winnipegtransit.com/stops/10223
10224,10224,Northbound Arlington at Westminster,49.88141003837934,-97.16960018256378,http://www.winnipegtransit.com/stops/10224
10225,10225,Westbound Westminster at Arlington,49.88165979705618,-97.17003619212659,http://www.winnipegtransit.com/stops/10225
10226,10226,Northbound Arlington at Wolseley,49.87964894884171,-97.16972246306645,http://www.winnipegtransit.com/stops/10226
10227,10227,Southbound Evanson at Wolseley,49.87959550207592,-97.17089375480718,http://www.winnipegtransit.com/stops/10227
10228,10228,Eastbound Wolseley at Lenore,49.87936880440004,-97.17134775613165,http://www.winnipegtransit.com/stops/10228
10229,10229,Westbound Wolseley at Ruby,49.879556549236696,-97.17355392298205,http://www.winnipegtransit.com/stops/10229
10230,10230,Eastbound Wolseley at Aubrey,49.87946929830387,-97.17486568108222,http://www.winnipegtransit.com/stops/10230
10231,10231,Southbound Aubrey at Wolseley,49.87918952386864,-97.17537734240341,http://www.winnipegtransit.com/stops/10231
10232,10232,Northbound Aubrey at Wolseley,49.87890558107368,-97.17505397382828,http://www.winnipegtransit.com/stops/10232
10233,10233,Northbound Valour at Portage,49.88300167840553,-97.18901526314784,http://www.winnipegtransit.com/stops/10233
10234,10234,Southbound Valour at Portage,49.88277998189512,-97.18921845002463,http://www.winnipegtransit.com/stops/10234
10235,10235,Northbound Valour at Riddle,49.88395415469383,-97.18895177776083,http://www.winnipegtransit.com/stops/10235
10236,10236,Southbound Valour at Riddle,49.88414598605108,-97.18913949521662,http://www.winnipegtransit.com/stops/10236
10237,10237,Northbound Valour at Wolever South,49.88545456888347,-97.18883993898231,http://www.winnipegtransit.com/stops/10237
10238,10238,Southbound Valour at Wolever South,49.88561921359789,-97.18901475748962,http://www.winnipegtransit.com/stops/10238
10239,10239,Northbound Valour at Wolever,49.88705365180174,-97.18871047664672,http://www.winnipegtransit.com/stops/10239
10240,10240,Southbound Valour at Wolever,49.887263463027615,-97.1888975318869,http://www.winnipegtransit.com/stops/10240
10241,10241,Northbound Valour at Felix,49.889164930461305,-97.1885479063302,http://www.winnipegtransit.com/stops/10241
10242,10242,Southbound Valour at Felix,49.88929383446625,-97.18873799752917,http://www.winnipegtransit.com/stops/10242
10243,10243,Northbound Valour at St. Matthews,49.890521507208376,-97.1884414242625,http://www.winnipegtransit.com/stops/10243
10244,10244,Southbound Valour at St. Matthews,49.890704349729646,-97.18862950102546,http://www.winnipegtransit.com/stops/10244
10245,10245,Southbound Valour at Dyson,49.892060926195676,-97.18852301670655,http://www.winnipegtransit.com/stops/10245
10246,10246,Northbound Valour at Ellice,49.89373786542604,-97.18819566968502,http://www.winnipegtransit.com/stops/10246
10247,10247,Southbound Valour at Ellice,49.893938687804685,-97.1883830843936,http://www.winnipegtransit.com/stops/10247
10248,10248,Southbound Valour at Dauphin,49.89507052040982,-97.1882850006918,http://www.winnipegtransit.com/stops/10248
10249,10249,Northbound Valour at Dauphin,49.89517534798836,-97.18808613381022,http://www.winnipegtransit.com/stops/10249
